,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
238,Six Feet Under,Ego Spank,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,audio_features,2VlLbhGLVJgdOW7kKdWWFc,spotify:track:2VlLbhGLVJgdOW7kKdWWFc,https://api.spotify.com/v1/tracks/2VlLbhGLVJgdOW7kKdWWFc,https://api.spotify.com/v1/audio-analysis/2VlLbhGLVJgdOW7kKdWWFc,189613,4
239,Piano Puzzlers: When the Saints Go Marching In,"Bruce Adolphe', 'Carlo Grante",0.402,0.113,8,-20.933,1,0.0358,0.994,0.924,0.109,0.257,69.046,audio_features,5n4ZAGVx1W3t90xoH72PJA,spotify:track:5n4ZAGVx1W3t90xoH72PJA,https://api.spotify.com/v1/tracks/5n4ZAGVx1W3t90xoH72PJA,https://api.spotify.com/v1/audio-analysis/5n4ZAGVx1W3t90xoH72PJA,84533,4
240,Safe in the City,"Company', 'Paul Baker",0.596,0.786,0,-9.094,1,0.0537,0.00163,0.196,0.213,0.608,160.006,audio_features,3F7ij0upJzaytfk4eHy2IM,spotify:track:3F7ij0upJzaytfk4eHy2IM,https://api.spotify.com/v1/tracks/3F7ij0upJzaytfk4eHy2IM,https://api.spotify.com/v1/audio-analysis/3F7ij0upJzaytfk4eHy2IM,166800,4
241,Fonda,Ryley Walker,0.769,0.473,7,-9.646,0,0.188,0.418,1.39e-05,0.11,0.427,144.006,audio_features,3MBzGy0FCqFX8jx0uifZ42,spotify:track:3MBzGy0FCqFX8jx0uifZ42,https://api.spotify.com/v1/tracks/3MBzGy0FCqFX8jx0uifZ42,https://api.spotify.com/v1/audio-analysis/3MBzGy0FCqFX8jx0uifZ42,154265,4
242,"Mikrokosmos, BB 105, Vol. 3: Vol. 3, No. 87. Variations: Allegro moderato","Béla Bartók', 'Balazs Szokolay",0.297,0.0367,7,-30.272,1,0.0616,0.994,0.923,0.102,0.43,71.977,audio_features,4Ld0zviXJTqXHOqdiFapuJ,spotify:track:4Ld0zviXJTqXHOqdiFapuJ,https://api.spotify.com/v1/tracks/4Ld0zviXJTqXHOqdiFapuJ,https://api.spotify.com/v1/audio-analysis/4Ld0zviXJTqXHOqdiFapuJ,70667,3
243,Watjalarinyi,Tjupi Band,0.483,0.605,0,-8.569,1,0.0324,0.298,0.00034,0.0629,0.967,136.959,audio_features,2IoSAlKch7YHkBlm0RJoCB,spotify:track:2IoSAlKch7YHkBlm0RJoCB,https://api.spotify.com/v1/tracks/2IoSAlKch7YHkBlm0RJoCB,https://api.spotify.com/v1/audio-analysis/2IoSAlKch7YHkBlm0RJoCB,340240,4
244,Wildfire - Piano and Violin Version,SYML,0.322,0.254,8,-9.956,0,0.0453,0.932,0.726,0.104,0.0939,128.695,audio_features,1dHqWHCpqLK9G6pRfK672K,spotify:track:1dHqWHCpqLK9G6pRfK672K,https://api.spotify.com/v1/tracks/1dHqWHCpqLK9G6pRfK672K,https://api.spotify.com/v1/audio-analysis/1dHqWHCpqLK9G6pRfK672K,235429,4
245,Song for Aaron,"Turn', 'Jonathan Hofmeister', 'Florian Herzog', 'Jan F. Brill",0.509,0.145,11,-22.768,0,0.0317,0.93,0.898,0.116,0.317,134.676,audio_features,6ATyL6qh9irGhLiL5sz02n,spotify:track:6ATyL6qh9irGhLiL5sz02n,https://api.spotify.com/v1/tracks/6ATyL6qh9irGhLiL5sz02n,https://api.spotify.com/v1/audio-analysis/6ATyL6qh9irGhLiL5sz02n,382013,4
246,The Touch Of Your Lips,Even Quartet,0.478,0.00776,10,-24.986,1,0.0614,0.983,0.78,0.105,0.215,114.27,audio_features,4QwzVlAJSkcLeCNQ6Ug30P,spotify:track:4QwzVlAJSkcLeCNQ6Ug30P,https://api.spotify.com/v1/tracks/4QwzVlAJSkcLeCNQ6Ug30P,https://api.spotify.com/v1/audio-analysis/4QwzVlAJSkcLeCNQ6Ug30P,499533,4
247,Higher,Kevin M. Thomas,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,audio_features,1ZozJfi8u9cO2Ob8KwiwNT,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/tracks/1ZozJfi8u9cO2Ob8KwiwNT,https://api.spotify.com/v1/audio-analysis/1ZozJfi8u9cO2Ob8KwiwNT,316733,4
248,Let's,Nicolette Emanuelle,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9,125.035,audio_features,3koCCeSaVUyrRo3N2gHrd8,spotify:track:3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/tracks/3koCCeSaVUyrRo3N2gHrd8,https://api.spotify.com/v1/audio-analysis/3koCCeSaVUyrRo3N2gHrd8,339320,4
249,Concierto de Aranjuez: II. Adagio,"Joaquín Rodrigo', 'Norbert Kraft', 'Northern Chamber Orchestra', 'Nicholas Ward",0.281,0.0174,11,-27.288,0,0.0459,0.895,0.901,0.0784,0.0477,130.911,audio_features,3MVjj8Q9IFW0ycw5Qx0pf5,spotify:track:3MVjj8Q9IFW0ycw5Qx0pf5,https://api.spotify.com/v1/tracks/3MVjj8Q9IFW0ycw5Qx0pf5,https://api.spotify.com/v1/audio-analysis/3MVjj8Q9IFW0ycw5Qx0pf5,653267,3
250,Lobotomie Matricielle,Aiboforcen,0.722,0.902,7,-10.854,1,0.0682,0.0786,0.834,0.0994,0.142,120.017,audio_features,2yu1YpzJ9JSu5wvKAtyXpX,spotify:track:2yu1YpzJ9JSu5wvKAtyXpX,https://api.spotify.com/v1/tracks/2yu1YpzJ9JSu5wvKAtyXpX,https://api.spotify.com/v1/audio-analysis/2yu1YpzJ9JSu5wvKAtyXpX,184160,4
251,Night's Queen,Voices of Decay,0.251,0.686,8,-8.315,1,0.0463,0.055,0.193,0.121,0.15,90.305,audio_features,6siKcuEs0K5uQY1KUtPUJs,spotify:track:6siKcuEs0K5uQY1KUtPUJs,https://api.spotify.com/v1/tracks/6siKcuEs0K5uQY1KUtPUJs,https://api.spotify.com/v1/audio-analysis/6siKcuEs0K5uQY1KUtPUJs,259250,4
252,Night Spots - 2016 Remaster,The Cars,0.671,0.931,9,-7.09,1,0.0349,0.138,0.00358,0.653,0.964,130.71,audio_features,7w2FCClhWiSWarlERrtUAl,spotify:track:7w2FCClhWiSWarlERrtUAl,https://api.spotify.com/v1/tracks/7w2FCClhWiSWarlERrtUAl,https://api.spotify.com/v1/audio-analysis/7w2FCClhWiSWarlERrtUAl,193893,4
253,Heaven Knows (Feels so Good),Jaki Graham,0.55,0.733,0,-9.957,1,0.0413,0.307,3.17e-05,0.11,0.574,90.133,audio_features,43Grvcow2imPvpxkrZIUm1,spotify:track:43Grvcow2imPvpxkrZIUm1,https://api.spotify.com/v1/tracks/43Grvcow2imPvpxkrZIUm1,https://api.spotify.com/v1/audio-analysis/43Grvcow2imPvpxkrZIUm1,302853,4
254,Good Times,Moonshine Bandits,0.697,0.761,11,-7.647,0,0.302,0.157,0,0.789,0.666,81.728,audio_features,7cFpB4ozcSwXuhqjvNbrbP,spotify:track:7cFpB4ozcSwXuhqjvNbrbP,https://api.spotify.com/v1/tracks/7cFpB4ozcSwXuhqjvNbrbP,https://api.spotify.com/v1/audio-analysis/7cFpB4ozcSwXuhqjvNbrbP,211493,4
255,The Sweetest Taboo - Live,Sade,0.585,0.867,10,-9.408,0,0.0424,0.038,0.0904,0.981,0.731,91.476,audio_features,7iQv3X7TtjxJ5K6vw8Jwu1,spotify:track:7iQv3X7TtjxJ5K6vw8Jwu1,https://api.spotify.com/v1/tracks/7iQv3X7TtjxJ5K6vw8Jwu1,https://api.spotify.com/v1/audio-analysis/7iQv3X7TtjxJ5K6vw8Jwu1,361000,4
256,Risin' River,Wo Fat,0.643,0.138,4,-17.292,1,0.0334,0.938,0.0172,0.0953,0.122,89.649,audio_features,14Itrg6eEuGNCUAdwncPGf,spotify:track:14Itrg6eEuGNCUAdwncPGf,https://api.spotify.com/v1/tracks/14Itrg6eEuGNCUAdwncPGf,https://api.spotify.com/v1/audio-analysis/14Itrg6eEuGNCUAdwncPGf,232573,4
257,"Saffo, Act II: Act II: Recitativo: Ciascun mi fugge (Faone)","Johann Simon Mayr', 'Jaewon Yun', 'Concerto de Bassus', 'Franz Hauk",Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
258,Die Liebe lebt,Münchener Freiheit,0.608,0.627,2,-4.461,1,0.0484,0.0534,0,0.145,0.26,149.832,audio_features,4m8MLmmhHAtPlluXA48jZE,spotify:track:4m8MLmmhHAtPlluXA48jZE,https://api.spotify.com/v1/tracks/4m8MLmmhHAtPlluXA48jZE,https://api.spotify.com/v1/audio-analysis/4m8MLmmhHAtPlluXA48jZE,207320,4
259,the follly of wisdom,"the olllam', 'John McSherry', 'Michael Shimmin', 'Tyler Andrew Duncan",0.62,0.469,10,-12.641,1,0.0363,0.636,0.836,0.185,0.26,152.984,audio_features,51veHM2h68AcwcqgLOJT6x,spotify:track:51veHM2h68AcwcqgLOJT6x,https://api.spotify.com/v1/tracks/51veHM2h68AcwcqgLOJT6x,https://api.spotify.com/v1/audio-analysis/51veHM2h68AcwcqgLOJT6x,257773,4
260,Just Got Back From The City - (1966 Demo),Captain Beefheart,0.681,0.641,9,-9.474,1,0.0398,0.0352,5.55e-05,0.337,0.961,97.976,audio_features,77SbiWOEQofwH2WruWcAW6,spotify:track:77SbiWOEQofwH2WruWcAW6,https://api.spotify.com/v1/tracks/77SbiWOEQofwH2WruWcAW6,https://api.spotify.com/v1/audio-analysis/77SbiWOEQofwH2WruWcAW6,113693,4
261,Noyade,Jucifer,0.684,0.504,11,-10.672,0,0.0321,0.655,0.69,0.114,0.0394,114.982,audio_features,5fnndSCNEnRYozMDZr0gbU,spotify:track:5fnndSCNEnRYozMDZr0gbU,https://api.spotify.com/v1/tracks/5fnndSCNEnRYozMDZr0gbU,https://api.spotify.com/v1/audio-analysis/5fnndSCNEnRYozMDZr0gbU,188729,4
262,Amapola,Stuart Matthewman,0.784,0.689,4,-8.216,0,0.0385,0.759,0.00536,0.143,0.332,124.025,audio_features,0z5yLgBmAtaylDYrgwzlpH,spotify:track:0z5yLgBmAtaylDYrgwzlpH,https://api.spotify.com/v1/tracks/0z5yLgBmAtaylDYrgwzlpH,https://api.spotify.com/v1/audio-analysis/0z5yLgBmAtaylDYrgwzlpH,205716,4
263,Paris In The Rain,"Alcazar', 'Alexander Bard', 'Anders Hansson', 'Johan Strandkvist",0.426,0.408,3,-9.419,1,0.0524,0.771,7.88e-06,0.394,0.528,76.309,audio_features,41CgzGD7xlgnJe14R4cqkL,spotify:track:41CgzGD7xlgnJe14R4cqkL,https://api.spotify.com/v1/tracks/41CgzGD7xlgnJe14R4cqkL,https://api.spotify.com/v1/audio-analysis/41CgzGD7xlgnJe14R4cqkL,204712,4
264,Seeing Daylight,The Mountain Goats,0.656,0.264,5,-12.833,1,0.0468,0.786,0.0982,0.0964,0.182,119.268,audio_features,798dGXIAnSUVHnEHbGcSFZ,spotify:track:798dGXIAnSUVHnEHbGcSFZ,https://api.spotify.com/v1/tracks/798dGXIAnSUVHnEHbGcSFZ,https://api.spotify.com/v1/audio-analysis/798dGXIAnSUVHnEHbGcSFZ,200427,4
265,Many Things,Soapbox Symphony,0.682,0.837,5,-5.821,0,0.0317,0.00103,0.0557,0.195,0.963,96.264,audio_features,05bycvUqOyjKtxApEe3Sk1,spotify:track:05bycvUqOyjKtxApEe3Sk1,https://api.spotify.com/v1/tracks/05bycvUqOyjKtxApEe3Sk1,https://api.spotify.com/v1/audio-analysis/05bycvUqOyjKtxApEe3Sk1,483439,4
266,"Saved Herself, Shaved Herself",Circus Devils,0.323,0.589,4,-6.48,1,0.0323,0.0591,3.87e-05,0.31,0.218,96.973,audio_features,7EOOOA75n9e59C4oh3OIzM,spotify:track:7EOOOA75n9e59C4oh3OIzM,https://api.spotify.com/v1/tracks/7EOOOA75n9e59C4oh3OIzM,https://api.spotify.com/v1/audio-analysis/7EOOOA75n9e59C4oh3OIzM,163347,4
267,Give It Up (Instrumental),KC & The Sunshine Band,0.852,0.611,11,-8.18,0,0.125,0.00894,0.673,0.136,0.684,170.015,audio_features,23TKrPCAhBVnmJFPlvZqzP,spotify:track:23TKrPCAhBVnmJFPlvZqzP,https://api.spotify.com/v1/tracks/23TKrPCAhBVnmJFPlvZqzP,https://api.spotify.com/v1/audio-analysis/23TKrPCAhBVnmJFPlvZqzP,238333,4
268,Last Day on Earth,Kinski,0.494,0.553,5,-5.57,1,0.197,0.413,4.17e-05,0.218,0.359,82.061,audio_features,0fVDu1evgjX9CFD0cmuRrM,spotify:track:0fVDu1evgjX9CFD0cmuRrM,https://api.spotify.com/v1/tracks/0fVDu1evgjX9CFD0cmuRrM,https://api.spotify.com/v1/audio-analysis/0fVDu1evgjX9CFD0cmuRrM,172756,4
269,What If Love Hangs On,Travis Tritt,0.582,0.411,7,-9.38,1,0.0279,0.506,0,0.0941,0.263,119.972,audio_features,3zN7ImrACZ4zTjWy0YxZRN,spotify:track:3zN7ImrACZ4zTjWy0YxZRN,https://api.spotify.com/v1/tracks/3zN7ImrACZ4zTjWy0YxZRN,https://api.spotify.com/v1/audio-analysis/3zN7ImrACZ4zTjWy0YxZRN,242107,4
270,Danza de los ojos verdes,"Enrique Granados', 'Orquestra Simfònica de Barcelona i Nacional de Catalunya', 'Pablo González",0.327,0.0529,10,-27.695,0,0.0372,0.958,0.779,0.0942,0.307,121.607,audio_features,4UukQREKmEWxvRogpopSRH,spotify:track:4UukQREKmEWxvRogpopSRH,https://api.spotify.com/v1/tracks/4UukQREKmEWxvRogpopSRH,https://api.spotify.com/v1/audio-analysis/4UukQREKmEWxvRogpopSRH,228493,1
271,Escape A Sales Job,Jonathan Ian,0.652,0.626,3,-7.186,0,0.0387,0.929,0.173,0.0568,0.962,125.515,audio_features,299Rvqenn8prL9qessDrSS,spotify:track:299Rvqenn8prL9qessDrSS,https://api.spotify.com/v1/tracks/299Rvqenn8prL9qessDrSS,https://api.spotify.com/v1/audio-analysis/299Rvqenn8prL9qessDrSS,74480,4
272,MARBLE TEA,Shawn Wasabi,0.416,0.66,7,-4.377,1,0.0384,0.726,0.0203,0.294,0.242,140.14,audio_features,71rhKCdkNgUgHCMMiMeuKJ,spotify:track:71rhKCdkNgUgHCMMiMeuKJ,https://api.spotify.com/v1/tracks/71rhKCdkNgUgHCMMiMeuKJ,https://api.spotify.com/v1/audio-analysis/71rhKCdkNgUgHCMMiMeuKJ,145950,4
273,Soul Man - Live,The Blues Brothers,0.629,0.857,9,-7.059,1,0.0705,0.0157,0.00396,0.755,0.528,116.254,audio_features,5z2F9FkKdhd9HOSTI1GxRq,spotify:track:5z2F9FkKdhd9HOSTI1GxRq,https://api.spotify.com/v1/tracks/5z2F9FkKdhd9HOSTI1GxRq,https://api.spotify.com/v1/audio-analysis/5z2F9FkKdhd9HOSTI1GxRq,180973,4
274,Domestic Violence,RZA,0.465,0.485,2,-9.665,1,0.239,0.223,0,0.284,0.306,88.9,audio_features,0vblpRhXjyKhg4kOedbX5N,spotify:track:0vblpRhXjyKhg4kOedbX5N,https://api.spotify.com/v1/tracks/0vblpRhXjyKhg4kOedbX5N,https://api.spotify.com/v1/audio-analysis/0vblpRhXjyKhg4kOedbX5N,119333,3
275,"Burns Carpenter, Man of Science",Airport 5,0.643,0.807,9,-6.231,0,0.0337,0.438,8.75e-06,0.194,0.395,96.537,audio_features,5ratLZK2Qbb1orlvWywAy5,spotify:track:5ratLZK2Qbb1orlvWywAy5,https://api.spotify.com/v1/tracks/5ratLZK2Qbb1orlvWywAy5,https://api.spotify.com/v1/audio-analysis/5ratLZK2Qbb1orlvWywAy5,220227,4
276,Slide (feat. Blueface & Lil Tjay),"French Montana', 'Blueface', 'Lil Tjay",0.532,0.704,5,-3.895,0,0.26,0.093,0,0.184,0.591,96.004,audio_features,40Zb4FZ6nS1Hj8RVfaLkCV,spotify:track:40Zb4FZ6nS1Hj8RVfaLkCV,https://api.spotify.com/v1/tracks/40Zb4FZ6nS1Hj8RVfaLkCV,https://api.spotify.com/v1/audio-analysis/40Zb4FZ6nS1Hj8RVfaLkCV,186344,4
277,Amor Amo De Mi Vida,Xochitl Mejia Y Su Grupo Destacados,0.689,0.556,10,-4.776,1,0.0305,0.0254,0,0.0942,0.795,132.851,audio_features,1w3FzkhH82foC5oIbIKKut,spotify:track:1w3FzkhH82foC5oIbIKKut,https://api.spotify.com/v1/tracks/1w3FzkhH82foC5oIbIKKut,https://api.spotify.com/v1/audio-analysis/1w3FzkhH82foC5oIbIKKut,208160,4
278,Variatio 10 a 1 Clav. Fughetta,Cécile Bogaerts,0.275,0.329,7,-15.509,1,0.0374,0.973,0.881,0.166,0.874,186.273,audio_features,7Aw2j9reBy7YeXiqBHvjhE,spotify:track:7Aw2j9reBy7YeXiqBHvjhE,https://api.spotify.com/v1/tracks/7Aw2j9reBy7YeXiqBHvjhE,https://api.spotify.com/v1/audio-analysis/7Aw2j9reBy7YeXiqBHvjhE,64293,4
279,Rinaldo: Lascia ch'io pianga,"George Frideric Handel', 'Niklas Eklund', 'Susanne Rydén', 'London Baroque', 'Charles Medlam",0.235,0.0175,4,-23.931,1,0.0462,0.979,8.51e-05,0.19,0.138,88.147,audio_features,6JBVq4eKgrVXsqKofpTLsp,spotify:track:6JBVq4eKgrVXsqKofpTLsp,https://api.spotify.com/v1/tracks/6JBVq4eKgrVXsqKofpTLsp,https://api.spotify.com/v1/audio-analysis/6JBVq4eKgrVXsqKofpTLsp,270973,5
280,Land: Horses / Land of a Thousand Dances / La Mer(de),Patti Smith,0.477,0.654,9,-10.408,1,0.324,0.121,0.000247,0.155,0.571,148.143,audio_features,0KkXMzaRaXL8AyChkWbYCx,spotify:track:0KkXMzaRaXL8AyChkWbYCx,https://api.spotify.com/v1/tracks/0KkXMzaRaXL8AyChkWbYCx,https://api.spotify.com/v1/audio-analysis/0KkXMzaRaXL8AyChkWbYCx,565453,4
281,"The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": II. Adagio molto","Antonio Vivaldi', 'Roland Roberts', 'City Of Oxford Orchestra', 'Levon Parikian",0.0932,0.0257,2,-36.11,1,0.0347,0.378,0.512,0.103,0.0354,77.418,audio_features,5cG8QyMcnq0aza4fvebKHV,spotify:track:5cG8QyMcnq0aza4fvebKHV,https://api.spotify.com/v1/tracks/5cG8QyMcnq0aza4fvebKHV,https://api.spotify.com/v1/audio-analysis/5cG8QyMcnq0aza4fvebKHV,125520,4
282,Willow Weep For Me,Dominick Farinacci,0.51,0.236,7,-15.62,1,0.0345,0.742,0.617,0.0916,0.215,129.408,audio_features,4dwvM6WSpM4xO7scm3ufft,spotify:track:4dwvM6WSpM4xO7scm3ufft,https://api.spotify.com/v1/tracks/4dwvM6WSpM4xO7scm3ufft,https://api.spotify.com/v1/audio-analysis/4dwvM6WSpM4xO7scm3ufft,387373,4
283,Hermaphrodite,Shat,0.483,0.424,0,-7.724,1,0.0292,0.498,0,0.1,0.256,114.717,audio_features,1yk9QG4uOwZqJXM4XYA0gU,spotify:track:1yk9QG4uOwZqJXM4XYA0gU,https://api.spotify.com/v1/tracks/1yk9QG4uOwZqJXM4XYA0gU,https://api.spotify.com/v1/audio-analysis/1yk9QG4uOwZqJXM4XYA0gU,169213,4
284,The Last Way of Madness,Suffocation Of Soul,0.278,0.975,0,-4.387,1,0.074,0.00013,0.224,0.067,0.291,108.91,audio_features,3vmrOGkvnJozSGraZGlPHL,spotify:track:3vmrOGkvnJozSGraZGlPHL,https://api.spotify.com/v1/tracks/3vmrOGkvnJozSGraZGlPHL,https://api.spotify.com/v1/audio-analysis/3vmrOGkvnJozSGraZGlPHL,552733,4
285,"Piano Sonata No. 14 in C Minor, K. 457: III. Molto allegro","Wolfgang Amadeus Mozart', 'Jenő Jandó",0.396,0.183,0,-22.87,0,0.0517,0.988,0.894,0.115,0.371,103.195,audio_features,1ciuycHPYOnRJEX3FhchYm,spotify:track:1ciuycHPYOnRJEX3FhchYm,https://api.spotify.com/v1/tracks/1ciuycHPYOnRJEX3FhchYm,https://api.spotify.com/v1/audio-analysis/1ciuycHPYOnRJEX3FhchYm,297533,1
286,Sonata XI a 5,"Heinrich Ignaz Franz von Biber', 'Purcell Quartet",0.381,0.0964,7,-22.537,0,0.0432,0.99,0.923,0.209,0.325,111.844,audio_features,5hRpOvWx9raVgjJ8HWPnrz,spotify:track:5hRpOvWx9raVgjJ8HWPnrz,https://api.spotify.com/v1/tracks/5hRpOvWx9raVgjJ8HWPnrz,https://api.spotify.com/v1/audio-analysis/5hRpOvWx9raVgjJ8HWPnrz,464933,4
287,Pea Vne Special,People vs. Larsen,0.503,0.387,1,-8.996,1,0.0285,0.518,0.00557,0.364,0.306,88.257,audio_features,12gF7pbjLDbmlcJPoRFmrI,spotify:track:12gF7pbjLDbmlcJPoRFmrI,https://api.spotify.com/v1/tracks/12gF7pbjLDbmlcJPoRFmrI,https://api.spotify.com/v1/audio-analysis/12gF7pbjLDbmlcJPoRFmrI,166387,4
288,Charade,Kat Edmonson,0.631,0.932,7,-7.224,0,0.0371,0.346,0.358,0.112,0.866,110.226,audio_features,0azArIwW689jNYvLFusbvH,spotify:track:0azArIwW689jNYvLFusbvH,https://api.spotify.com/v1/tracks/0azArIwW689jNYvLFusbvH,https://api.spotify.com/v1/audio-analysis/0azArIwW689jNYvLFusbvH,317571,4
289,Would You,714,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,audio_features,1KhrAWvLIjRlQIJtSTgvsi,spotify:track:1KhrAWvLIjRlQIJtSTgvsi,https://api.spotify.com/v1/tracks/1KhrAWvLIjRlQIJtSTgvsi,https://api.spotify.com/v1/audio-analysis/1KhrAWvLIjRlQIJtSTgvsi,228187,4
290,Embracing the Immortal Wine (Communion),Akrabu,0.475,0.245,10,-18.533,1,0.052,0.962,0.9,0.0961,0.477,110.996,audio_features,1vPFLkGjwB23BKOIIKKNFj,spotify:track:1vPFLkGjwB23BKOIIKKNFj,https://api.spotify.com/v1/tracks/1vPFLkGjwB23BKOIIKKNFj,https://api.spotify.com/v1/audio-analysis/1vPFLkGjwB23BKOIIKKNFj,182610,4
291,Knocks Me Off My Feet,Donell Jones,0.469,0.594,7,-8.209,1,0.0403,0.0663,0,0.0806,0.485,167.223,audio_features,4o1E2c0ye1RlIJJqOM0dqP,spotify:track:4o1E2c0ye1RlIJJqOM0dqP,https://api.spotify.com/v1/tracks/4o1E2c0ye1RlIJJqOM0dqP,https://api.spotify.com/v1/audio-analysis/4o1E2c0ye1RlIJJqOM0dqP,222760,4
292,#6 (Garden Grey),Shirk Circus,0.48,0.974,10,-6.942,1,0.125,0.00632,1.05e-05,0.334,0.422,104.04,audio_features,5L8X5s3nKSaFojSOpQ2AlP,spotify:track:5L8X5s3nKSaFojSOpQ2AlP,https://api.spotify.com/v1/tracks/5L8X5s3nKSaFojSOpQ2AlP,https://api.spotify.com/v1/audio-analysis/5L8X5s3nKSaFojSOpQ2AlP,86040,4
293,Comment 10,Al Cook,0.392,0.202,10,-15.911,1,0.0292,0.883,0.00148,0.0998,0.336,142.591,audio_features,7gFvVIWk3pCifkjXeI7UkB,spotify:track:7gFvVIWk3pCifkjXeI7UkB,https://api.spotify.com/v1/tracks/7gFvVIWk3pCifkjXeI7UkB,https://api.spotify.com/v1/audio-analysis/7gFvVIWk3pCifkjXeI7UkB,357160,4
294,The Bell of Chicago,"John Philip Sousa', 'C.W. Hewitt', 'Williams Fairey Band', 'Peter Parkes",0.591,0.473,1,-10.373,0,0.124,0.000916,0,0.146,0.517,72.157,audio_features,7o71W2N5PUPrzUDqigchCI,spotify:track:7o71W2N5PUPrzUDqigchCI,https://api.spotify.com/v1/tracks/7o71W2N5PUPrzUDqigchCI,https://api.spotify.com/v1/audio-analysis/7o71W2N5PUPrzUDqigchCI,187542,4
295,I Missed Her,Ray Lambiase,0.418,0.294,1,-10.303,1,0.0387,0.628,0,0.159,0.397,99.738,audio_features,44QA78rOl2Zx4NJFBlCDbO,spotify:track:44QA78rOl2Zx4NJFBlCDbO,https://api.spotify.com/v1/tracks/44QA78rOl2Zx4NJFBlCDbO,https://api.spotify.com/v1/audio-analysis/44QA78rOl2Zx4NJFBlCDbO,238413,3
296,"Beethoven - Symphony No. 8 in F Major, S. 464/R. 128: I. Allegro vivace e con brio","Franz Liszt', 'Konstantin Scherbakov",0.353,0.18,5,-20.37,1,0.0777,0.982,0.875,0.088,0.272,176.243,audio_features,2V0EW6g7KfCWLejaa6PWvq,spotify:track:2V0EW6g7KfCWLejaa6PWvq,https://api.spotify.com/v1/tracks/2V0EW6g7KfCWLejaa6PWvq,https://api.spotify.com/v1/audio-analysis/2V0EW6g7KfCWLejaa6PWvq,515733,3
297,Zambi,Chicago Afrobeat Project,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,audio_features,7EZC6E7UjZe63f1jRmkWxt,spotify:track:7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/tracks/7EZC6E7UjZe63f1jRmkWxt,https://api.spotify.com/v1/audio-analysis/7EZC6E7UjZe63f1jRmkWxt,306440,4
298,Tomorrow,"""Soggy Po' Boys""",0.441,0.644,11,-5.774,1,0.0363,0.56,0,0.109,0.349,141.733,audio_features,1qjl8UJtWTHrk4SFpwftSN,spotify:track:1qjl8UJtWTHrk4SFpwftSN,https://api.spotify.com/v1/tracks/1qjl8UJtWTHrk4SFpwftSN,https://api.spotify.com/v1/audio-analysis/1qjl8UJtWTHrk4SFpwftSN,220173,4
299,The Downfall (Interlude),Man Down,0.641,0.388,7,-13.261,1,0.0348,0.801,0,0.0624,0.678,126.004,audio_features,451EdivSQIJetE968WT23Y,spotify:track:451EdivSQIJetE968WT23Y,https://api.spotify.com/v1/tracks/451EdivSQIJetE968WT23Y,https://api.spotify.com/v1/audio-analysis/451EdivSQIJetE968WT23Y,147120,4
300,Perfect One,Lit,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,audio_features,3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,230333,4
301,In Times Like This - Ziggy Funk Remix,"DJ Hypnosis', 'Decency', 'Ziggy Funk",0.74,0.881,1,-8.496,0,0.0362,0.00697,0.706,0.0577,0.975,124.006,audio_features,7621u56qiPJYxYRxUySHsg,spotify:track:7621u56qiPJYxYRxUySHsg,https://api.spotify.com/v1/tracks/7621u56qiPJYxYRxUySHsg,https://api.spotify.com/v1/audio-analysis/7621u56qiPJYxYRxUySHsg,598000,4
302,Them Dance Hall Girls,Keith Miles,0.35,0.434,2,-9.975,1,0.0264,0.804,0.00286,0.0762,0.578,147.132,audio_features,6xxM1Mv0N7DmNGSe5RjNaN,spotify:track:6xxM1Mv0N7DmNGSe5RjNaN,https://api.spotify.com/v1/tracks/6xxM1Mv0N7DmNGSe5RjNaN,https://api.spotify.com/v1/audio-analysis/6xxM1Mv0N7DmNGSe5RjNaN,193373,4
